chr_window	start	stop	ADref	ADalt	DP	nbSNP_Aref	nbSNP_Aalt	tot_snps
Chr5_4276	21375001	21385000	316	1	317	55	1	55
Chr5_4277	21380001	21390000	310	1	311	50	1	50
Chr5_4278	21385001	21395000	140	0	140	23	0	23
Chr5_4279	21390001	21400000	365	1	366	61	1	61
Chr5_4280	21395001	21405000	665	1	666	110	1	110
Chr5_4281	21400001	21410000	526	1	527	84	1	84
Chr5_4282	21405001	21415000	173	1	174	30	1	30
Chr5_4283	21410001	21420000	51	0	51	11	0	11
Chr5_4284	21415001	21425000	382	0	382	51	0	51
Chr5_4285	21420001	21430000	405	0	405	60	0	60
Chr5_4286	21425001	21435000	128	0	128	26	0	26
Chr5_4287	21430001	21440000	177	0	177	30	0	30
Chr5_4288	21435001	21445000	235	1	236	41	1	41
Chr5_4289	21440001	21450000	205	1	206	31	1	31
Chr5_4290	21445001	21455000	184	1	185	25	1	25
Chr5_4291	21450001	21460000	230	1	231	41	1	41
Chr5_4292	21455001	21465000	154	0	154	29	0	29
Chr5_4293	21460001	21470000	165	0	165	25	0	25
Chr5_4294	21465001	21475000	250	0	250	49	0	49
Chr5_4295	21470001	21480000	250	0	250	62	0	62
Chr5_4296	21475001	21485000	153	0	153	42	0	42
Chr5_4297	21480001	21490000	179	0	179	43	0	43
Chr5_4298	21485001	21495000	253	0	253	45	0	45
Chr5_4299	21490001	21500000	186	0	186	25	0	25
Chr5_4300	21495001	21505000	163	1	164	26	1	26
Chr5_4301	21500001	21510000	278	1	279	48	1	48
Chr5_4302	21505001	21515000	945	1	946	150	1	150
Chr5_4303	21510001	21520000	777	1	778	121	1	121
Chr5_4304	21515001	21525000	153	0	153	32	0	32
Chr5_4305	21520001	21530000	247	0	247	46	0	46
Chr5_4306	21525001	21535000	181	1	182	33	1	33
Chr5_4307	21530001	21540000	323	2	325	63	2	63
Chr5_4308	21535001	21545000	435	7	442	71	3	71
Chr5_4309	21540001	21550000	287	75	362	41	15	41
Chr5_4310	21545001	21555000	127	69	196	25	13	25
Chr5_4311	21550001	21560000	98	0	98	17	0	17
Chr5_4312	21555001	21565000	129	0	129	22	0	22
Chr5_4313	21560001	21570000	65	0	65	14	0	14
Chr5_4314	21565001	21575000	121	0	121	18	0	18
Chr5_4315	21570001	21580000	152	0	152	25	0	25
Chr5_4316	21575001	21585000	89	0	89	18	0	18
Chr5_4317	21580001	21590000	97	0	97	15	0	15
Chr5_4318	21585001	21595000	112	0	112	14	0	14
Chr5_4319	21590001	21600000	68	0	68	10	0	10
Chr5_4320	21595001	21605000	185	0	185	36	0	36
Chr5_4321	21600001	21610000	385	0	385	78	0	78
Chr5_4322	21605001	21615000	356	0	356	64	0	64
Chr5_4323	21610001	21620000	175	1	176	26	1	26
Chr5_4324	21615001	21625000	196	2	198	33	2	33
Chr5_4325	21620001	21630000	250	1	251	38	1	38
Chr5_4326	21625001	21635000	112	0	112	18	0	18
Chr5_4327	21630001	21640000	57	0	57	10	0	10
Chr5_4328	21635001	21645000	41	0	41	8	0	8
Chr5_4329	21640001	21650000	21	0	21	5	0	5
Chr5_4330	21645001	21655000	39	0	39	6	0	6
Chr5_4331	21650001	21660000	57	0	57	8	0	8
Chr5_4332	21655001	21665000	68	0	68	10	0	10
Chr5_4333	21660001	21670000	67	0	67	11	0	11
Chr5_4334	21665001	21675000	57	0	57	10	0	10
Chr5_4335	21670001	21680000	44	0	44	8	0	8
Chr5_4336	21675001	21685000	125	0	125	17	0	17
Chr5_4337	21680001	21690000	143	0	143	19	0	19
Chr5_4338	21685001	21695000	120	2	122	19	1	19
Chr5_4339	21690001	21700000	174	2	176	29	1	29
Chr5_4340	21695001	21705000	152	0	152	26	0	26
Chr5_4341	21700001	21710000	73	0	73	14	0	14
Chr5_4342	21705001	21715000	71	0	71	17	0	17
Chr5_4343	21710001	21720000	265	0	265	48	0	48
Chr5_4344	21715001	21725000	330	0	330	45	0	45
Chr5_4345	21720001	21730000	173	0	173	22	0	22
Chr5_4346	21725001	21735000	209	0	209	27	0	27
Chr5_4347	21730001	21740000	170	0	170	18	0	18
Chr5_4348	21735001	21745000	40	0	40	9	0	9
Chr5_4349	21740001	21750000	166	0	166	29	0	29
Chr5_4350	21745001	21755000	150	0	150	25	0	25
Chr5_4351	21750001	21760000	187	2	189	28	1	28
Chr5_4352	21755001	21765000	210	2	212	31	1	31
Chr5_4353	21760001	21770000	112	0	112	17	0	17
Chr5_4354	21765001	21775000	156	0	156	22	0	22
Chr5_4355	21770001	21780000	238	0	238	32	0	32
Chr5_4356	21775001	21785000	189	0	189	29	0	29
Chr5_4357	21780001	21790000	112	0	112	18	0	18
Chr5_4358	21785001	21795000	107	0	107	14	0	14
Chr5_4359	21790001	21800000	93	1	94	16	1	16
Chr5_4360	21795001	21805000	183	2	185	31	2	31
Chr5_4361	21800001	21810000	163	1	164	27	1	27
Chr5_4362	21805001	21815000	132	0	132	20	0	20
Chr5_4363	21810001	21820000	264	0	264	43	0	43
Chr5_4364	21815001	21825000	418	1	419	60	1	60
Chr5_4365	21820001	21830000	273	1	274	36	1	36
Chr5_4366	21825001	21835000	129	4	133	21	2	21
Chr5_4367	21830001	21840000	239	28	267	43	13	43
Chr5_4368	21835001	21845000	294	25	319	52	12	53
Chr5_4369	21840001	21850000	222	1	223	34	1	35
Chr5_4370	21845001	21855000	304	1	305	43	1	43
Chr5_4371	21850001	21860000	482	1	483	63	1	63
Chr5_4372	21855001	21865000	339	1	340	43	1	43
Chr5_4373	21860001	21870000	168	1	169	23	1	23
Chr5_4374	21865001	21875000	250	1	251	37	1	37
Chr5_4375	21870001	21880000	221	2	223	36	2	36
Chr5_4376	21875001	21885000	77	1	78	15	1	15
Chr5_4377	21880001	21890000	97	0	97	21	0	21
Chr5_4378	21885001	21895000	139	0	139	28	0	28
Chr5_4379	21890001	21900000	136	0	136	27	0	27
Chr5_4380	21895001	21905000	331	0	331	47	0	47
Chr5_4381	21900001	21910000	704	0	704	95	0	95
Chr5_4382	21905001	21915000	863	3	866	130	3	130
Chr5_4383	21910001	21920000	770	3	773	134	3	134
Chr5_4384	21915001	21925000	467	0	467	91	0	91
Chr5_4385	21920001	21930000	303	6	309	58	2	58
Chr5_4386	21925001	21935000	332	6	338	48	2	48
Chr5_4387	21930001	21940000	265	0	265	54	0	54
Chr5_4388	21935001	21945000	295	1	296	70	1	70
Chr5_4389	21940001	21950000	837	3	840	120	3	120
Chr5_4390	21945001	21955000	760	2	762	108	2	108
Chr5_4391	21950001	21960000	264	0	264	45	0	45
Chr5_4392	21955001	21965000	312	0	312	56	0	56
Chr5_4393	21960001	21970000	205	0	205	41	0	41
Chr5_4394	21965001	21975000	172	0	172	27	0	27
Chr5_4395	21970001	21980000	294	0	294	52	0	52
Chr5_4396	21975001	21985000	219	0	219	46	0	46
Chr5_4397	21980001	21990000	59	0	59	13	0	13
Chr5_4398	21985001	21995000	38	0	38	9	0	9
Chr5_4399	21990001	22000000	79	0	79	14	0	14
Chr5_4400	21995001	22005000	147	0	147	19	0	19
Chr5_4401	22000001	22010000	119	0	119	16	0	16
Chr5_4402	22005001	22015000	190	0	190	35	0	35
Chr5_4403	22010001	22020000	262	1	263	43	1	43
Chr5_4404	22015001	22025000	115	1	116	16	1	16
Chr5_4405	22020001	22030000	155	0	155	16	0	16
Chr5_4406	22025001	22035000	276	0	276	29	0	29
Chr5_4407	22030001	22040000	146	0	146	18	0	18
Chr5_4408	22035001	22045000	66	0	66	12	0	12
Chr5_4409	22040001	22050000	112	0	112	17	0	17
Chr5_4410	22045001	22055000	426	0	426	90	0	90
Chr5_4411	22050001	22060000	409	0	409	90	0	90
Chr5_4412	22055001	22065000	92	0	92	17	0	17
Chr5_4413	22060001	22070000	91	0	91	15	0	15
Chr5_4414	22065001	22075000	265	0	265	55	0	55
Chr5_4415	22070001	22080000	268	0	268	58	0	58
Chr5_4416	22075001	22085000	266	0	266	33	0	33
Chr5_4417	22080001	22090000	293	0	293	38	0	38
Chr5_4418	22085001	22095000	105	0	105	22	0	22
Chr5_4419	22090001	22100000	249	0	249	33	0	33
Chr5_4420	22095001	22105000	334	0	334	40	0	40
Chr5_4421	22100001	22110000	222	0	222	32	0	32
Chr5_4422	22105001	22115000	309	2	311	60	2	60
Chr5_4423	22110001	22120000	287	2	289	60	2	60
Chr5_4424	22115001	22125000	142	0	142	25	0	25
Chr5_4425	22120001	22130000	182	0	182	25	0	25
Chr5_4426	22125001	22135000	350	1	351	56	1	56
Chr5_4427	22130001	22140000	269	1	270	44	1	44
Chr5_4428	22135001	22145000	64	0	64	8	0	8
Chr5_4429	22140001	22150000	39	0	39	5	0	5
Chr5_4430	22145001	22155000	131	0	131	19	0	19
Chr5_4431	22150001	22160000	433	1	434	79	1	79
Chr5_4432	22155001	22165000	549	2	551	100	2	100
Chr5_4433	22160001	22170000	272	1	273	48	1	48
Chr5_4434	22165001	22175000	93	0	93	23	0	23
Chr5_4435	22170001	22180000	137	0	137	28	0	28
Chr5_4436	22175001	22185000	145	0	145	26	0	26
Chr5_4437	22180001	22190000	263	0	263	41	0	41
Chr5_4438	22185001	22195000	306	0	306	46	0	46
Chr5_4439	22190001	22200000	206	0	206	30	0	30
Chr5_4440	22195001	22205000	226	0	226	39	0	39
Chr5_4441	22200001	22210000	177	1	178	34	1	34
Chr5_4442	22205001	22215000	73	1	74	13	1	13
Chr5_4443	22210001	22220000	124	1	125	22	1	22
Chr5_4444	22215001	22225000	247	2	249	50	2	50
Chr5_4445	22220001	22230000	309	1	310	58	1	58
Chr5_4446	22225001	22235000	303	0	303	53	0	53
Chr5_4447	22230001	22240000	192	0	192	37	0	37
Chr5_4448	22235001	22245000	110	0	110	19	0	19
Chr5_4449	22240001	22250000	215	0	215	40	0	40
Chr5_4450	22245001	22255000	239	0	239	41	0	41
Chr5_4451	22250001	22260000	185	0	185	28	0	28
Chr5_4452	22255001	22265000	245	1	246	38	1	38
Chr5_4453	22260001	22270000	216	1	217	33	1	33
Chr5_4454	22265001	22275000	121	0	121	21	0	21
Chr5_4455	22270001	22280000	214	0	214	32	0	32
Chr5_4456	22275001	22285000	475	0	475	75	0	75
Chr5_4457	22280001	22290000	558	0	558	98	0	98
Chr5_4458	22285001	22295000	331	0	331	57	0	57
Chr5_4459	22290001	22300000	102	0	102	16	0	16
Chr5_4460	22295001	22305000	106	0	106	20	0	20
Chr5_4461	22300001	22310000	246	0	246	41	0	41
Chr5_4462	22305001	22315000	269	0	269	46	0	46
Chr5_4463	22310001	22320000	122	0	122	24	0	24
Chr5_4464	22315001	22325000	42	0	42	10	0	10
Chr5_4465	22320001	22330000	46	1	47	11	1	11
Chr5_4466	22325001	22335000	67	1	68	16	1	16
Chr5_4467	22330001	22340000	113	0	113	26	0	26
Chr5_4468	22335001	22345000	204	0	204	43	0	43
Chr5_4469	22340001	22350000	182	0	182	33	0	33
Chr5_4470	22345001	22355000	200	0	200	24	0	24
Chr5_4471	22350001	22360000	243	0	243	34	0	34
Chr5_4472	22355001	22365000	168	0	168	29	0	29
Chr5_4473	22360001	22370000	199	0	199	29	0	29
Chr5_4474	22365001	22375000	245	0	245	41	0	41
Chr5_4475	22370001	22380000	398	1	399	65	1	65
Chr5_4476	22375001	22385000	440	1	441	68	1	68
Chr5_4477	22380001	22390000	376	0	376	63	0	63
Chr5_4478	22385001	22395000	287	0	287	46	0	46
Chr5_4479	22390001	22400000	289	0	289	56	0	56
Chr5_4480	22395001	22405000	356	2	358	73	2	73
Chr5_4481	22400001	22410000	417	2	419	62	2	62
Chr5_4482	22405001	22415000	350	0	350	47	0	47
Chr5_4483	22410001	22420000	110	0	110	19	0	19
Chr5_4484	22415001	22425000	64	0	64	11	0	11
Chr5_4485	22420001	22430000	57	0	57	10	0	10
Chr5_4486	22425001	22435000	60	0	60	11	0	11
Chr5_4487	22430001	22440000	87	1	88	19	1	19
Chr5_4488	22435001	22445000	231	1	232	60	1	60
Chr5_4489	22440001	22450000	256	0	256	60	0	60
Chr5_4490	22445001	22455000	147	0	147	26	0	26
Chr5_4491	22450001	22460000	120	0	120	24	0	24
Chr5_4492	22455001	22465000	64	0	64	14	0	14
Chr5_4493	22460001	22470000	38	1	39	7	1	7
Chr5_4494	22465001	22475000	42	1	43	9	1	9
Chr5_4495	22470001	22480000	38	0	38	7	0	7
Chr5_4496	22475001	22485000	55	0	55	7	0	7
Chr5_4497	22480001	22490000	66	0	66	12	0	12
Chr5_4498	22485001	22495000	103	0	103	19	0	19
Chr5_4499	22490001	22500000	108	0	108	18	0	18
Chr5_4500	22495001	22505000	53	0	53	13	0	13
Chr5_4501	22500001	22510000	117	0	117	26	0	26
Chr5_4502	22505001	22515000	287	38	325	44	11	46
Chr5_4503	22510001	22520000	209	38	247	29	11	31
Chr5_4504	22515001	22525000	48	0	48	10	0	10
Chr5_4505	22520001	22530000	94	0	94	15	0	15
Chr5_4506	22525001	22535000	164	0	164	25	0	25
Chr5_4507	22530001	22540000	245	0	245	42	0	42
Chr5_4508	22535001	22545000	212	1	213	35	1	35
Chr5_4509	22540001	22550000	105	1	106	18	1	18
Chr5_4510	22545001	22555000	88	0	88	16	0	16
Chr5_4511	22550001	22560000	118	0	118	18	0	18
Chr5_4512	22555001	22565000	393	0	393	61	0	61
Chr5_4513	22560001	22570000	708	1	709	119	1	119
Chr5_4514	22565001	22575000	577	1	578	102	1	102
Chr5_4515	22570001	22580000	266	0	266	49	0	49
Chr5_4516	22575001	22585000	262	1	263	49	1	49
Chr5_4517	22580001	22590000	225	1	226	39	1	39
Chr5_4518	22585001	22595000	40	0	40	8	0	8
Chr5_4519	22590001	22600000	363	2	365	59	2	59
Chr5_4520	22595001	22605000	523	2	525	92	2	92
Chr5_4521	22600001	22610000	232	0	232	47	0	47
Chr5_4522	22605001	22615000	71	0	71	13	0	13
Chr5_4523	22610001	22620000	53	2	55	7	1	7
Chr5_4524	22615001	22625000	93	2	95	14	1	14
Chr5_4525	22620001	22630000	70	0	70	15	0	15
Chr5_4526	22625001	22635000	85	0	85	16	0	16
Chr5_4527	22630001	22640000	78	0	78	11	0	11
Chr5_4528	22635001	22645000	20	0	20	2	0	2
Chr5_4529	22640001	22650000	6	0	6	1	0	1
Chr5_4530	22645001	22655000	23	0	23	3	0	3
Chr5_4531	22650001	22660000	41	0	41	7	0	7
Chr5_4532	22655001	22665000	154	1	155	34	1	34
Chr5_4533	22660001	22670000	241	3	244	47	3	47
Chr5_4534	22665001	22675000	321	2	323	63	2	63
Chr5_4535	22670001	22680000	252	0	252	58	0	58
Chr5_4536	22675001	22685000	93	0	93	25	0	25
Chr5_4537	22680001	22690000	507	0	507	78	0	78
Chr5_4538	22685001	22695000	609	0	609	86	0	86
Chr5_4539	22690001	22700000	208	0	208	29	0	29
Chr5_4540	22695001	22705000	208	0	208	36	0	36
Chr5_4541	22700001	22710000	387	0	387	54	0	54
Chr5_4542	22705001	22715000	298	0	298	39	0	39
Chr5_4543	22710001	22720000	224	0	224	53	0	53
Chr5_4544	22715001	22725000	689	0	689	123	0	123
Chr5_4545	22720001	22730000	570	0	570	92	0	92
Chr5_4546	22725001	22735000	137	0	137	33	0	33
Chr5_4547	22730001	22740000	666	1	667	105	1	105
Chr5_4548	22735001	22745000	682	1	683	100	1	100
Chr5_4549	22740001	22750000	353	0	353	57	0	57
Chr5_4550	22745001	22755000	287	0	287	44	0	44
Chr5_4551	22750001	22760000	240	0	240	61	0	61
Chr5_4552	22755001	22765000	234	1	235	64	1	64
Chr5_4553	22760001	22770000	136	1	137	20	1	20
Chr5_4554	22765001	22775000	166	0	166	23	0	23
Chr5_4555	22770001	22780000	126	0	126	20	0	20
Chr5_4556	22775001	22785000	96	0	96	17	0	17
Chr5_4557	22780001	22790000	76	0	76	17	0	17
Chr5_4558	22785001	22795000	96	0	96	18	0	18
Chr5_4559	22790001	22800000	176	0	176	25	0	25
Chr5_4560	22795001	22805000	204	0	204	34	0	34
Chr5_4561	22800001	22810000	113	0	113	24	0	24
Chr5_4562	22805001	22815000	195	0	195	29	0	29
Chr5_4563	22810001	22820000	295	0	295	47	0	47
Chr5_4564	22815001	22825000	149	0	149	28	0	28
Chr5_4565	22820001	22830000	190	0	190	30	0	30
Chr5_4566	22825001	22835000	189	0	189	30	0	30
Chr5_4567	22830001	22840000	59	0	59	12	0	12
Chr5_4568	22835001	22845000	97	0	97	16	0	16
Chr5_4569	22840001	22850000	149	0	149	25	0	25
Chr5_4570	22845001	22855000	107	0	107	20	0	20
Chr5_4571	22850001	22860000	40	0	40	6	0	6
Chr5_4572	22855001	22865000	116	0	116	17	0	17
Chr5_4573	22860001	22870000	137	0	137	21	0	21
Chr5_4574	22865001	22875000	320	0	320	51	0	51
Chr5_4575	22870001	22880000	455	0	455	70	0	70
Chr5_4576	22875001	22885000	210	0	210	30	0	30
Chr5_4577	22880001	22890000	33	0	33	4	0	4
Chr5_4578	22885001	22895000	9	0	9	1	0	1
Chr5_4579	22890001	22900000	30	0	30	4	0	4
Chr5_4580	22895001	22905000	31	0	31	4	0	4
Chr5_4581	22900001	22910000	10	0	10	1	0	1
Chr5_4582	22905001	22915000	40	0	40	6	0	6
Chr5_4583	22910001	22920000	65	0	65	10	0	10
Chr5_4584	22915001	22925000	25	0	25	4	0	4
Chr5_4585	22920001	22930000	30	0	30	3	0	3
Chr5_4586	22925001	22935000	30	0	30	3	0	3
Chr5_4587	22930001	22940000	15	0	15	2	0	2
Chr5_4588	22935001	22945000	48	0	48	8	0	8
Chr5_4589	22940001	22950000	95	0	95	19	0	19
Chr5_4590	22945001	22955000	99	0	99	17	0	17
Chr5_4591	22950001	22960000	280	1	281	39	1	39
Chr5_4592	22955001	22965000	396	1	397	62	1	62
Chr5_4593	22960001	22970000	164	1	165	31	1	31
Chr5_4594	22965001	22975000	40	1	41	8	1	8
Chr5_4595	22970001	22980000	87	0	87	13	0	13
Chr5_4596	22975001	22985000	133	0	133	19	0	19
Chr5_4597	22980001	22990000	94	0	94	13	0	13
Chr5_4598	22985001	22995000	45	0	45	7	0	7
Chr5_4599	22990001	23000000	125	0	125	18	0	18
Chr5_4600	22995001	23005000	157	0	157	23	0	23
Chr5_4601	23000001	23010000	102	0	102	17	0	17
Chr5_4602	23005001	23015000	51	0	51	10	0	10
Chr5_4603	23010001	23020000	78	0	78	10	0	10
Chr5_4604	23015001	23025000	77	0	77	12	0	12
Chr5_4605	23020001	23030000	36	0	36	9	0	9
Chr5_4606	23025001	23035000	68	0	68	11	0	11
Chr5_4607	23030001	23040000	131	0	131	20	0	20
Chr5_4608	23035001	23045000	144	0	144	22	0	22
Chr5_4609	23040001	23050000	237	0	237	29	0	29
Chr5_4610	23045001	23055000	282	0	282	33	0	33
Chr5_4611	23050001	23060000	112	0	112	17	0	17
Chr5_4612	23055001	23065000	56	0	56	11	0	11
Chr5_4613	23060001	23070000	142	1	143	21	1	21
Chr5_4614	23065001	23075000	168	1	169	25	1	25
Chr5_4615	23070001	23080000	137	0	137	25	0	25
Chr5_4616	23075001	23085000	99	0	99	20	0	20
Chr5_4617	23080001	23090000	43	0	43	9	0	9
Chr5_4618	23085001	23095000	232	1	233	31	1	31
Chr5_4619	23090001	23100000	290	1	291	41	1	41
Chr5_4620	23095001	23105000	96	0	96	19	0	19
Chr5_4621	23100001	23110000	79	0	79	15	0	15
Chr5_4622	23105001	23115000	85	0	85	15	0	15
Chr5_4623	23110001	23120000	87	1	88	15	1	15
Chr5_4624	23115001	23125000	102	1	103	17	1	17
Chr5_4625	23120001	23130000	45	0	45	8	0	8
Chr5_4626	23125001	23135000	16	0	16	4	0	4
Chr5_4627	23130001	23140000	54	0	54	9	0	9
Chr5_4628	23135001	23145000	47	0	47	7	0	7
Chr5_4629	23140001	23150000	8	0	8	1	0	1
Chr5_4630	23145001	23155000	0	0	0	0	0	0
Chr5_4631	23150001	23160000	8	1	9	1	1	1
Chr5_4632	23155001	23165000	8	1	9	1	1	1
Chr5_4633	23160001	23170000	0	0	0	0	0	0
Chr5_4634	23165001	23175000	12	0	12	2	0	2
Chr5_4635	23170001	23180000	19	0	19	4	0	4
Chr5_4636	23175001	23185000	9	0	9	3	0	3
Chr5_4637	23180001	23190000	4	0	4	2	0	2
Chr5_4638	23185001	23195000	20	0	20	3	0	3
Chr5_4639	23190001	23200000	660	1	661	94	1	94
Chr5_4640	23195001	23205000	1028	2	1030	151	2	151
Chr5_4641	23200001	23210000	393	1	394	61	1	61
Chr5_4642	23205001	23215000	24	0	24	4	0	4
Chr5_4643	23210001	23220000	25	0	25	4	0	4
Chr5_4644	23215001	23225000	36	0	36	5	0	5
Chr5_4645	23220001	23230000	144	0	144	19	0	19
Chr5_4646	23225001	23235000	131	0	131	18	0	18
Chr5_4647	23230001	23240000	57	0	57	8	0	8
Chr5_4648	23235001	23245000	137	0	137	26	0	26
Chr5_4649	23240001	23250000	152	0	152	32	0	32
Chr5_4650	23245001	23255000	135	0	135	26	0	26
Chr5_4651	23250001	23260000	87	0	87	17	0	17
Chr5_4652	23255001	23265000	56	0	56	8	0	8
Chr5_4653	23260001	23270000	327	0	327	53	0	53
Chr5_4654	23265001	23275000	376	0	376	64	0	64
Chr5_4655	23270001	23280000	164	0	164	29	0	29
Chr5_4656	23275001	23285000	159	0	159	24	0	24
Chr5_4657	23280001	23290000	169	0	169	23	0	23
Chr5_4658	23285001	23295000	180	0	180	26	0	26
Chr5_4659	23290001	23300000	172	0	172	23	0	23
Chr5_4660	23295001	23305000	119	0	119	19	0	19
Chr5_4661	23300001	23310000	135	0	135	25	0	25
Chr5_4662	23305001	23315000	153	0	153	25	0	25
Chr5_4663	23310001	23320000	76	0	76	12	0	12
Chr5_4664	23315001	23325000	30	0	30	10	0	10
Chr5_4665	23320001	23330000	63	0	63	14	0	14
Chr5_4666	23325001	23335000	121	0	121	19	0	19
Chr5_4667	23330001	23340000	378	0	378	63	0	63
Chr5_4668	23335001	23345000	420	0	420	77	0	77
Chr5_4669	23340001	23350000	303	0	303	64	0	64
Chr5_4670	23345001	23355000	286	0	286	50	0	50
Chr5_4671	23350001	23360000	145	0	145	19	0	19
Chr5_4672	23355001	23365000	67	0	67	12	0	12
Chr5_4673	23360001	23370000	34	0	34	8	0	8
Chr5_4674	23365001	23375000	25	0	25	4	0	4
Chr5_4675	23370001	23380000	38	0	38	5	0	5
Chr5_4676	23375001	23385000	39	0	39	7	0	7
Chr5_4677	23380001	23390000	37	0	37	9	0	9
Chr5_4678	23385001	23395000	57	0	57	14	0	14
Chr5_4679	23390001	23400000	205	1	206	41	1	41
Chr5_4680	23395001	23405000	457	1	458	94	1	94
Chr5_4681	23400001	23410000	353	0	353	72	0	72
Chr5_4682	23405001	23415000	174	0	174	24	0	24
Chr5_4683	23410001	23420000	214	0	214	23	0	23
Chr5_4684	23415001	23425000	386	0	386	50	0	50
Chr5_4685	23420001	23430000	564	1	565	96	1	96
Chr5_4686	23425001	23435000	661	2	663	122	2	122
Chr5_4687	23430001	23440000	492	1	493	86	1	86
Chr5_4688	23435001	23445000	157	0	157	29	0	29
Chr5_4689	23440001	23450000	138	0	138	24	0	24
Chr5_4690	23445001	23455000	160	0	160	26	0	26
Chr5_4691	23450001	23460000	143	1	144	22	1	22
Chr5_4692	23455001	23465000	114	1	115	16	1	16
Chr5_4693	23460001	23470000	68	0	68	11	0	11
Chr5_4694	23465001	23475000	55	0	55	12	0	12
Chr5_4695	23470001	23480000	90	0	90	16	0	16
Chr5_4696	23475001	23485000	88	0	88	14	0	14
Chr5_4697	23480001	23490000	100	0	100	24	0	24
Chr5_4698	23485001	23495000	135	0	135	27	0	27
Chr5_4699	23490001	23500000	124	0	124	20	0	20
Chr5_4700	23495001	23505000	244	0	244	43	0	43
Chr5_4701	23500001	23510000	465	0	465	80	0	80
Chr5_4702	23505001	23515000	487	0	487	74	0	74
Chr5_4703	23510001	23520000	538	0	538	91	0	91
Chr5_4704	23515001	23525000	869	0	869	167	0	167
Chr5_4705	23520001	23530000	1676	0	1676	248	0	248
Chr5_4706	23525001	23535000	1243	0	1243	171	0	171
Chr5_4707	23530001	23540000	98	0	98	25	0	25
Chr5_4708	23535001	23545000	37	0	37	7	0	7
Chr5_4709	23540001	23550000	61	0	61	11	0	11
Chr5_4710	23545001	23555000	41	0	41	9	0	9
Chr5_4711	23550001	23560000	50	0	50	9	0	9
Chr5_4712	23555001	23565000	55	1	56	8	1	8
Chr5_4713	23560001	23570000	56	1	57	10	1	10
Chr5_4714	23565001	23575000	48	0	48	10	0	10
Chr5_4715	23570001	23580000	44	1	45	8	1	8
Chr5_4716	23575001	23585000	70	1	71	10	1	10
Chr5_4717	23580001	23590000	68	0	68	8	0	8
Chr5_4718	23585001	23595000	109	0	109	18	0	18
Chr5_4719	23590001	23600000	100	0	100	19	0	19
Chr5_4720	23595001	23605000	209	1	210	24	1	24
Chr5_4721	23600001	23610000	273	1	274	34	1	34
Chr5_4722	23605001	23615000	108	0	108	19	0	19
Chr5_4723	23610001	23620000	44	0	44	8	0	8
Chr5_4724	23615001	23625000	38	0	38	8	0	8
Chr5_4725	23620001	23630000	37	0	37	10	0	10
Chr5_4726	23625001	23635000	52	0	52	9	0	9
Chr5_4727	23630001	23640000	82	0	82	11	0	11
Chr5_4728	23635001	23645000	81	0	81	14	0	14
Chr5_4729	23640001	23650000	58	0	58	10	0	10
Chr5_4730	23645001	23655000	35	0	35	8	0	8
Chr5_4731	23650001	23660000	26	0	26	8	0	8
Chr5_4732	23655001	23665000	77	0	77	15	0	15
Chr5_4733	23660001	23670000	87	0	87	16	0	16
Chr5_4734	23665001	23675000	165	0	165	27	0	27
Chr5_4735	23670001	23680000	178	0	178	29	0	29
Chr5_4736	23675001	23685000	97	0	97	17	0	17
Chr5_4737	23680001	23690000	184	0	184	28	0	28
Chr5_4738	23685001	23695000	199	0	199	33	0	33
Chr5_4739	23690001	23700000	140	0	140	27	0	27
Chr5_4740	23695001	23705000	226	0	226	28	0	28
Chr5_4741	23700001	23710000	213	0	213	25	0	25
Chr5_4742	23705001	23715000	99	0	99	15	0	15
Chr5_4743	23710001	23720000	119	0	119	18	0	18
Chr5_4744	23715001	23725000	99	0	99	15	0	15
Chr5_4745	23720001	23730000	47	0	47	8	0	8
Chr5_4746	23725001	23735000	60	0	60	11	0	11
Chr5_4747	23730001	23740000	165	0	165	30	0	30
Chr5_4748	23735001	23745000	221	1	222	41	1	41
Chr5_4749	23740001	23750000	174	1	175	35	1	35
Chr5_4750	23745001	23755000	197	0	197	36	0	36
Chr5_4751	23750001	23760000	237	1	238	40	1	40
Chr5_4752	23755001	23765000	230	2	232	39	2	39
Chr5_4753	23760001	23770000	235	1	236	43	1	43
Chr5_4754	23765001	23775000	152	0	152	30	0	30
Chr5_4755	23770001	23780000	155	1	156	29	1	29
Chr5_4756	23775001	23785000	172	1	173	30	1	30
Chr5_4757	23780001	23790000	99	0	99	16	0	16
Chr5_4758	23785001	23795000	130	0	130	21	0	21
Chr5_4759	23790001	23800000	105	0	105	18	0	18
Chr5_4760	23795001	23805000	31	0	31	8	0	8
Chr5_4761	23800001	23810000	76	0	76	13	0	13
Chr5_4762	23805001	23815000	557	0	557	87	0	87
Chr5_4763	23810001	23820000	615	1	616	104	1	104
Chr5_4764	23815001	23825000	202	1	203	45	1	45
Chr5_4765	23820001	23830000	133	0	133	25	0	25
Chr5_4766	23825001	23835000	156	0	156	21	0	21
Chr5_4767	23830001	23840000	261	0	261	41	0	41
Chr5_4768	23835001	23845000	393	0	393	69	0	69
Chr5_4769	23840001	23850000	328	0	328	60	0	60
Chr5_4770	23845001	23855000	170	0	170	28	0	28
Chr5_4771	23850001	23860000	116	0	116	18	0	18
Chr5_4772	23855001	23865000	121	0	121	22	0	22
Chr5_4773	23860001	23870000	184	0	184	34	0	34
