chr_window	start	stop	ADref	ADalt	DP
Chr5_3737	18680001	18690000	348	0	348
Chr5_3738	18685001	18695000	775	0	775
Chr5_3739	18690001	18700000	1058	0	1058
Chr5_3740	18695001	18705000	919	0	919
Chr5_3741	18700001	18710000	586	0	586
Chr5_3742	18705001	18715000	475	0	475
Chr5_3743	18710001	18720000	654	0	654
Chr5_3744	18715001	18725000	1068	0	1068
Chr5_3745	18720001	18730000	1199	0	1199
Chr5_3746	18725001	18735000	906	1	907
Chr5_3747	18730001	18740000	581	3	584
Chr5_3748	18735001	18745000	553	5	558
Chr5_3749	18740001	18750000	700	5	705
Chr5_3750	18745001	18755000	924	3	927
Chr5_3751	18750001	18760000	1037	2	1039
Chr5_3752	18755001	18765000	1307	3	1310
Chr5_3753	18760001	18770000	1408	4	1412
Chr5_3754	18765001	18775000	1308	4	1312
Chr5_3755	18770001	18780000	1141	3	1144
Chr5_3756	18775001	18785000	1051	2	1053
Chr5_3757	18780001	18790000	1198	2	1200
Chr5_3758	18785001	18795000	1101	3	1104
Chr5_3759	18790001	18800000	867	4	871
Chr5_3760	18795001	18805000	682	3	685
Chr5_3761	18800001	18810000	689	1	690
Chr5_3762	18805001	18815000	776	0	776
Chr5_3763	18810001	18820000	776	0	776
Chr5_3764	18815001	18825000	633	0	633
Chr5_3765	18820001	18830000	457	0	457
Chr5_3766	18825001	18835000	461	0	461
Chr5_3767	18830001	18840000	668	1	669
Chr5_3768	18835001	18845000	835	3	838
Chr5_3769	18840001	18850000	804	4	808
Chr5_3770	18845001	18855000	584	3	587
Chr5_3771	18850001	18860000	322	1	323
Chr5_3772	18855001	18865000	99	0	99
Chr5_3773	18860001	18870000	90	0	90
Chr5_3774	18865001	18875000	484	3	487
Chr5_3775	18870001	18880000	894	6	900
Chr5_3776	18875001	18885000	936	6	942
Chr5_3777	18880001	18890000	676	4	680
Chr5_3778	18885001	18895000	424	2	426
Chr5_3779	18890001	18900000	433	2	435
Chr5_3780	18895001	18905000	655	1	656
Chr5_3781	18900001	18910000	788	0	788
Chr5_3782	18905001	18915000	647	0	647
Chr5_3783	18910001	18920000	697	1	698
Chr5_3784	18915001	18925000	760	1	761
Chr5_3785	18920001	18930000	901	2	903
Chr5_3786	18925001	18935000	626	2	628
Chr5_3787	18930001	18940000	272	2	274
Chr5_3788	18935001	18945000	208	1	209
Chr5_3789	18940001	18950000	189	0	189
Chr5_3790	18945001	18955000	282	0	282
Chr5_3791	18950001	18960000	205	0	205
Chr5_3792	18955001	18965000	93	0	93
Chr5_3793	18960001	18970000	0	0	0
Chr5_3794	18965001	18975000	113	0	113
Chr5_3795	18970001	18980000	312	0	312
Chr5_3796	18975001	18985000	656	0	656
Chr5_3797	18980001	18990000	962	1	963
Chr5_3798	18985001	18995000	1030	2	1032
Chr5_3799	18990001	19000000	865	2	867
Chr5_3800	18995001	19005000	913	2	915
Chr5_3801	19000001	19010000	1055	2	1057
Chr5_3802	19005001	19015000	1003	2	1005
Chr5_3803	19010001	19020000	853	2	855
Chr5_3804	19015001	19025000	883	2	885
Chr5_3805	19020001	19030000	981	2	983
Chr5_3806	19025001	19035000	769	1	770
Chr5_3807	19030001	19040000	465	0	465
Chr5_3808	19035001	19045000	351	0	351
Chr5_3809	19040001	19050000	246	0	246
Chr5_3810	19045001	19055000	198	0	198
Chr5_3811	19050001	19060000	219	0	219
Chr5_3812	19055001	19065000	461	0	461
Chr5_3813	19060001	19070000	570	0	570
Chr5_3814	19065001	19075000	550	1	551
Chr5_3815	19070001	19080000	455	2	457
Chr5_3816	19075001	19085000	399	2	401
Chr5_3817	19080001	19090000	424	1	425
Chr5_3818	19085001	19095000	377	0	377
Chr5_3819	19090001	19100000	237	0	237
Chr5_3820	19095001	19105000	451	0	451
Chr5_3821	19100001	19110000	774	0	774
Chr5_3822	19105001	19115000	1003	0	1003
Chr5_3823	19110001	19120000	880	0	880
Chr5_3824	19115001	19125000	794	0	794
Chr5_3825	19120001	19130000	940	0	940
Chr5_3826	19125001	19135000	1060	0	1060
Chr5_3827	19130001	19140000	995	1	996
Chr5_3828	19135001	19145000	748	2	750
Chr5_3829	19140001	19150000	400	2	402
Chr5_3830	19145001	19155000	128	1	129
Chr5_3831	19150001	19160000	0	0	0
Chr5_3832	19155001	19165000	0	0	0
Chr5_3833	19160001	19170000	0	0	0
Chr5_3834	19165001	19175000	218	0	218
Chr5_3835	19170001	19180000	524	0	524
Chr5_3836	19175001	19185000	1099	0	1099
Chr5_3837	19180001	19190000	1766	1	1767
Chr5_3838	19185001	19195000	2084	2	2086
Chr5_3839	19190001	19200000	1999	2	2001
Chr5_3840	19195001	19205000	1691	1	1692
Chr5_3841	19200001	19210000	1375	0	1375
Chr5_3842	19205001	19215000	1026	0	1026
Chr5_3843	19210001	19220000	663	0	663
Chr5_3844	19215001	19225000	638	0	638
Chr5_3845	19220001	19230000	1182	1	1183
Chr5_3846	19225001	19235000	1864	2	1866
Chr5_3847	19230001	19240000	2247	2	2249
Chr5_3848	19235001	19245000	2151	198	2349
Chr5_3849	19240001	19250000	1676	394	2070
Chr5_3850	19245001	19255000	1202	394	1596
Chr5_3851	19250001	19260000	691	197	888
Chr5_3852	19255001	19265000	270	0	270
Chr5_3853	19260001	19270000	291	1	292
Chr5_3854	19265001	19275000	452	2	454
Chr5_3855	19270001	19280000	603	2	605
Chr5_3856	19275001	19285000	719	1	720
Chr5_3857	19280001	19290000	825	0	825
Chr5_3858	19285001	19295000	825	0	825
Chr5_3859	19290001	19300000	736	0	736
Chr5_3860	19295001	19305000	660	0	660
Chr5_3861	19300001	19310000	773	1	774
Chr5_3862	19305001	19315000	776	2	778
Chr5_3863	19310001	19320000	655	2	657
Chr5_3864	19315001	19325000	629	1	630
Chr5_3865	19320001	19330000	609	0	609
Chr5_3866	19325001	19335000	821	0	821
Chr5_3867	19330001	19340000	1191	1	1192
Chr5_3868	19335001	19345000	1611	2	1613
Chr5_3869	19340001	19350000	1892	2	1894
Chr5_3870	19345001	19355000	1914	1	1915
Chr5_3871	19350001	19360000	1656	0	1656
Chr5_3872	19355001	19365000	1241	0	1241
Chr5_3873	19360001	19370000	933	1	934
Chr5_3874	19365001	19375000	912	4	916
Chr5_3875	19370001	19380000	1179	6	1185
Chr5_3876	19375001	19385000	1325	5	1330
Chr5_3877	19380001	19390000	1325	2	1327
Chr5_3878	19385001	19395000	1148	0	1148
Chr5_3879	19390001	19400000	1114	1	1115
Chr5_3880	19395001	19405000	1425	3	1428
Chr5_3881	19400001	19410000	1643	4	1647
Chr5_3882	19405001	19415000	1559	3	1562
Chr5_3883	19410001	19420000	1372	1	1373
Chr5_3884	19415001	19425000	1334	0	1334
Chr5_3885	19420001	19430000	1255	0	1255
Chr5_3886	19425001	19435000	947	0	947
Chr5_3887	19430001	19440000	555	0	555
Chr5_3888	19435001	19445000	284	0	284
Chr5_3889	19440001	19450000	256	0	256
Chr5_3890	19445001	19455000	304	0	304
Chr5_3891	19450001	19460000	304	0	304
Chr5_3892	19455001	19465000	152	0	152
Chr5_3893	19460001	19470000	0	0	0
Chr5_3894	19465001	19475000	0	0	0
Chr5_3895	19470001	19480000	144	0	144
Chr5_3896	19475001	19485000	455	0	455
Chr5_3897	19480001	19490000	785	0	785
Chr5_3898	19485001	19495000	813	0	813
Chr5_3899	19490001	19500000	879	1	880
Chr5_3900	19495001	19505000	1070	2	1072
Chr5_3901	19500001	19510000	1115	2	1117
Chr5_3902	19505001	19515000	955	1	956
Chr5_3903	19510001	19520000	925	0	925
Chr5_3904	19515001	19525000	1318	0	1318
Chr5_3905	19520001	19530000	1578	1	1579
Chr5_3906	19525001	19535000	1398	2	1400
Chr5_3907	19530001	19540000	1066	2	1068
Chr5_3908	19535001	19545000	837	1	838
Chr5_3909	19540001	19550000	526	0	526
Chr5_3910	19545001	19555000	384	0	384
Chr5_3911	19550001	19560000	347	1	348
Chr5_3912	19555001	19565000	679	2	681
Chr5_3913	19560001	19570000	984	3	987
Chr5_3914	19565001	19575000	989	3	992
Chr5_3915	19570001	19580000	657	2	659
Chr5_3916	19575001	19585000	216	1	217
Chr5_3917	19580001	19590000	0	0	0
Chr5_3918	19585001	19595000	0	0	0
Chr5_3919	19590001	19600000	0	0	0
Chr5_3920	19595001	19605000	0	0	0
Chr5_3921	19600001	19610000	0	0	0
Chr5_3922	19605001	19615000	0	0	0
Chr5_3923	19610001	19620000	60	0	60
Chr5_3924	19615001	19625000	309	0	309
Chr5_3925	19620001	19630000	764	0	764
Chr5_3926	19625001	19635000	1183	0	1183
Chr5_3927	19630001	19640000	1472	0	1472
Chr5_3928	19635001	19645000	1524	0	1524
Chr5_3929	19640001	19650000	1289	0	1289
Chr5_3930	19645001	19655000	846	0	846
Chr5_3931	19650001	19660000	747	0	747
Chr5_3932	19655001	19665000	1531	1	1532
Chr5_3933	19660001	19670000	2340	2	2342
Chr5_3934	19665001	19675000	2202	2	2204
Chr5_3935	19670001	19680000	1174	1	1175
Chr5_3936	19675001	19685000	270	0	270
Chr5_3937	19680001	19690000	0	0	0
Chr5_3938	19685001	19695000	0	0	0
Chr5_3939	19690001	19700000	0	0	0
Chr5_3940	19695001	19705000	0	0	0
Chr5_3941	19700001	19710000	0	0	0
Chr5_3942	19705001	19715000	142	2	144
Chr5_3943	19710001	19720000	394	4	398
Chr5_3944	19715001	19725000	516	4	520
Chr5_3945	19720001	19730000	374	2	376
Chr5_3946	19725001	19735000	122	0	122
Chr5_3947	19730001	19740000	146	0	146
Chr5_3948	19735001	19745000	908	0	908
Chr5_3949	19740001	19750000	1697	0	1697
Chr5_3950	19745001	19755000	1914	0	1914
Chr5_3951	19750001	19760000	1384	0	1384
Chr5_3952	19755001	19765000	595	0	595
Chr5_3953	19760001	19770000	232	0	232
Chr5_3954	19765001	19775000	0	0	0
Chr5_3955	19770001	19780000	0	0	0
Chr5_3956	19775001	19785000	0	0	0
Chr5_3957	19780001	19790000	0	0	0
Chr5_3958	19785001	19795000	0	0	0
Chr5_3959	19790001	19800000	0	0	0
Chr5_3960	19795001	19805000	0	0	0
Chr5_3961	19800001	19810000	0	0	0
Chr5_3962	19805001	19815000	0	0	0
Chr5_3963	19810001	19820000	0	0	0
Chr5_3964	19815001	19825000	0	0	0
Chr5_3965	19820001	19830000	0	0	0
Chr5_3966	19825001	19835000	0	0	0
Chr5_3967	19830001	19840000	0	0	0
Chr5_3968	19835001	19845000	232	0	232
Chr5_3969	19840001	19850000	479	0	479
Chr5_3970	19845001	19855000	570	0	570
Chr5_3971	19850001	19860000	535	0	535
Chr5_3972	19855001	19865000	453	0	453
Chr5_3973	19860001	19870000	473	0	473
Chr5_3974	19865001	19875000	402	0	402
Chr5_3975	19870001	19880000	379	0	379
Chr5_3976	19875001	19885000	444	0	444
Chr5_3977	19880001	19890000	468	0	468
Chr5_3978	19885001	19895000	326	0	326
Chr5_3979	19890001	19900000	150	0	150
Chr5_3980	19895001	19905000	0	0	0
Chr5_3981	19900001	19910000	0	0	0
Chr5_3982	19905001	19915000	0	0	0
Chr5_3983	19910001	19920000	117	0	117
Chr5_3984	19915001	19925000	843	0	843
Chr5_3985	19920001	19930000	1569	0	1569
Chr5_3986	19925001	19935000	1452	0	1452
Chr5_3987	19930001	19940000	726	0	726
Chr5_3988	19935001	19945000	100	1	101
Chr5_3989	19940001	19950000	352	2	354
Chr5_3990	19945001	19955000	597	2	599
Chr5_3991	19950001	19960000	592	1	593
Chr5_3992	19955001	19965000	587	0	587
Chr5_3993	19960001	19970000	674	0	674
Chr5_3994	19965001	19975000	751	0	751
Chr5_3995	19970001	19980000	871	1	872
Chr5_3996	19975001	19985000	897	2	899
Chr5_3997	19980001	19990000	926	2	928
Chr5_3998	19985001	19995000	844	2	846
Chr5_3999	19990001	20000000	709	3	712
Chr5_4000	19995001	20005000	626	4	630
Chr5_4001	20000001	20010000	459	3	462
Chr5_4002	20005001	20015000	343	1	344
Chr5_4003	20010001	20020000	321	0	321
Chr5_4004	20015001	20025000	331	0	331
Chr5_4005	20020001	20030000	377	0	377
Chr5_4006	20025001	20035000	412	0	412
Chr5_4007	20030001	20040000	284	0	284
Chr5_4008	20035001	20045000	131	0	131
Chr5_4009	20040001	20050000	0	0	0
Chr5_4010	20045001	20055000	92	0	92
Chr5_4011	20050001	20060000	196	0	196
Chr5_4012	20055001	20065000	196	0	196
Chr5_4013	20060001	20070000	257	0	257
Chr5_4014	20065001	20075000	802	0	802
Chr5_4015	20070001	20080000	1430	0	1430
Chr5_4016	20075001	20085000	1402	0	1402
Chr5_4017	20080001	20090000	753	0	753
Chr5_4018	20085001	20095000	125	0	125
Chr5_4019	20090001	20100000	81	0	81
Chr5_4020	20095001	20105000	464	0	464
Chr5_4021	20100001	20110000	945	0	945
Chr5_4022	20105001	20115000	1097	0	1097
Chr5_4023	20110001	20120000	841	0	841
Chr5_4024	20115001	20125000	457	1	458
Chr5_4025	20120001	20130000	321	2	323
Chr5_4026	20125001	20135000	301	2	303
Chr5_4027	20130001	20140000	204	1	205
Chr5_4028	20135001	20145000	329	0	329
Chr5_4029	20140001	20150000	649	0	649
Chr5_4030	20145001	20155000	1007	0	1007
Chr5_4031	20150001	20160000	882	0	882
Chr5_4032	20155001	20165000	676	0	676
Chr5_4033	20160001	20170000	684	0	684
Chr5_4034	20165001	20175000	818	0	818
Chr5_4035	20170001	20180000	597	0	597
Chr5_4036	20175001	20185000	231	0	231
Chr5_4037	20180001	20190000	0	0	0
Chr5_4038	20185001	20195000	196	0	196
Chr5_4039	20190001	20200000	779	0	779
Chr5_4040	20195001	20205000	1346	0	1346
Chr5_4041	20200001	20210000	1666	0	1666
Chr5_4042	20205001	20215000	1890	2	1892
Chr5_4043	20210001	20220000	1990	4	1994
Chr5_4044	20215001	20225000	1795	4	1799
Chr5_4045	20220001	20230000	1177	2	1179
Chr5_4046	20225001	20235000	732	0	732
Chr5_4047	20230001	20240000	988	0	988
Chr5_4048	20235001	20245000	1390	0	1390
Chr5_4049	20240001	20250000	1401	0	1401
Chr5_4050	20245001	20255000	1263	0	1263
Chr5_4051	20250001	20260000	1116	0	1116
Chr5_4052	20255001	20265000	883	0	883
Chr5_4053	20260001	20270000	444	0	444
Chr5_4054	20265001	20275000	82	0	82
Chr5_4055	20270001	20280000	82	0	82
Chr5_4056	20275001	20285000	82	0	82
Chr5_4057	20280001	20290000	0	0	0
Chr5_4058	20285001	20295000	474	0	474
Chr5_4059	20290001	20300000	1132	0	1132
Chr5_4060	20295001	20305000	1469	0	1469
Chr5_4061	20300001	20310000	1211	1	1212
Chr5_4062	20305001	20315000	745	2	747
Chr5_4063	20310001	20320000	546	2	548
Chr5_4064	20315001	20325000	450	1	451
Chr5_4065	20320001	20330000	381	0	381
Chr5_4066	20325001	20335000	413	0	413
Chr5_4067	20330001	20340000	293	0	293
Chr5_4068	20335001	20345000	170	0	170
Chr5_4069	20340001	20350000	130	0	130
Chr5_4070	20345001	20355000	130	0	130
Chr5_4071	20350001	20360000	373	0	373
Chr5_4072	20355001	20365000	527	1	528
Chr5_4073	20360001	20370000	703	2	705
Chr5_4074	20365001	20375000	599	2	601
Chr5_4075	20370001	20380000	474	1	475
Chr5_4076	20375001	20385000	458	0	458
Chr5_4077	20380001	20390000	503	0	503
Chr5_4078	20385001	20395000	473	0	473
Chr5_4079	20390001	20400000	511	0	511
Chr5_4080	20395001	20405000	575	0	575
Chr5_4081	20400001	20410000	561	0	561
Chr5_4082	20405001	20415000	503	0	503
Chr5_4083	20410001	20420000	379	0	379
Chr5_4084	20415001	20425000	264	0	264
Chr5_4085	20420001	20430000	216	0	216
Chr5_4086	20425001	20435000	92	0	92
Chr5_4087	20430001	20440000	263	0	263
Chr5_4088	20435001	20445000	361	0	361
Chr5_4089	20440001	20450000	361	0	361
Chr5_4090	20445001	20455000	302	0	302
Chr5_4091	20450001	20460000	242	0	242
Chr5_4092	20455001	20465000	242	0	242
Chr5_4093	20460001	20470000	286	0	286
Chr5_4094	20465001	20475000	358	1	359
Chr5_4095	20470001	20480000	490	2	492
Chr5_4096	20475001	20485000	493	2	495
Chr5_4097	20480001	20490000	665	1	666
Chr5_4098	20485001	20495000	872	0	872
Chr5_4099	20490001	20500000	907	0	907
Chr5_4100	20495001	20505000	729	0	729
Chr5_4101	20500001	20510000	480	0	480
Chr5_4102	20505001	20515000	286	0	286
Chr5_4103	20510001	20520000	265	87	352
Chr5_4104	20515001	20525000	425	172	597
Chr5_4105	20520001	20530000	596	177	773
Chr5_4106	20525001	20535000	552	91	643
Chr5_4107	20530001	20540000	478	7	485
Chr5_4108	20535001	20545000	500	2	502
Chr5_4109	20540001	20550000	464	1	465
Chr5_4110	20545001	20555000	288	0	288
Chr5_4111	20550001	20560000	205	0	205
Chr5_4112	20555001	20565000	110	0	110
Chr5_4113	20560001	20570000	110	0	110
Chr5_4114	20565001	20575000	0	0	0
Chr5_4115	20570001	20580000	0	0	0
Chr5_4116	20575001	20585000	0	0	0
Chr5_4117	20580001	20590000	0	0	0
Chr5_4118	20585001	20595000	0	0	0
Chr5_4119	20590001	20600000	0	0	0
Chr5_4120	20595001	20605000	0	0	0
Chr5_4121	20600001	20610000	0	0	0
Chr5_4122	20605001	20615000	0	0	0
Chr5_4123	20610001	20620000	0	0	0
Chr5_4124	20615001	20625000	0	0	0
Chr5_4125	20620001	20630000	0	0	0
Chr5_4126	20625001	20635000	102	0	102
Chr5_4127	20630001	20640000	102	0	102
Chr5_4128	20635001	20645000	102	0	102
Chr5_4129	20640001	20650000	105	0	105
Chr5_4130	20645001	20655000	214	1	215
Chr5_4131	20650001	20660000	368	2	370
Chr5_4132	20655001	20665000	397	2	399
Chr5_4133	20660001	20670000	417	1	418
Chr5_4134	20665001	20675000	421	0	421
Chr5_4135	20670001	20680000	389	0	389
Chr5_4136	20675001	20685000	260	0	260
Chr5_4137	20680001	20690000	102	0	102
Chr5_4138	20685001	20695000	0	0	0
Chr5_4139	20690001	20700000	0	0	0
Chr5_4140	20695001	20705000	0	0	0
Chr5_4141	20700001	20710000	0	0	0
Chr5_4142	20705001	20715000	0	0	0
Chr5_4143	20710001	20720000	0	0	0
Chr5_4144	20715001	20725000	116	0	116
Chr5_4145	20720001	20730000	272	0	272
Chr5_4146	20725001	20735000	402	0	402
Chr5_4147	20730001	20740000	518	0	518
Chr5_4148	20735001	20745000	713	0	713
Chr5_4149	20740001	20750000	861	0	861
Chr5_4150	20745001	20755000	834	0	834
Chr5_4151	20750001	20760000	644	0	644
Chr5_4152	20755001	20765000	485	0	485
Chr5_4153	20760001	20770000	460	2	462
Chr5_4154	20765001	20775000	500	4	504
Chr5_4155	20770001	20780000	381	4	385
Chr5_4156	20775001	20785000	317	2	319
Chr5_4157	20780001	20790000	224	0	224
Chr5_4158	20785001	20795000	335	0	335
Chr5_4159	20790001	20800000	349	0	349
Chr5_4160	20795001	20805000	340	0	340
Chr5_4161	20800001	20810000	333	0	333
Chr5_4162	20805001	20815000	327	0	327
Chr5_4163	20810001	20820000	397	1	398
Chr5_4164	20815001	20825000	394	2	396
Chr5_4165	20820001	20830000	270	2	272
Chr5_4166	20825001	20835000	101	1	102
Chr5_4167	20830001	20840000	0	0	0
Chr5_4168	20835001	20845000	0	0	0
Chr5_4169	20840001	20850000	102	1	103
Chr5_4170	20845001	20855000	211	1	212
Chr5_4171	20850001	20860000	298	1	299
Chr5_4172	20855001	20865000	196	0	196
Chr5_4173	20860001	20870000	87	0	87
Chr5_4174	20865001	20875000	307	1	308
Chr5_4175	20870001	20880000	662	1	663
Chr5_4176	20875001	20885000	767	1	768
Chr5_4177	20880001	20890000	460	0	460
Chr5_4178	20885001	20895000	105	0	105
Chr5_4179	20890001	20900000	149	0	149
Chr5_4180	20895001	20905000	647	0	647
Chr5_4181	20900001	20910000	1036	0	1036
Chr5_4182	20905001	20915000	887	0	887
Chr5_4183	20910001	20920000	762	0	762
Chr5_4184	20915001	20925000	780	1	781
Chr5_4185	20920001	20930000	780	1	781
Chr5_4186	20925001	20935000	515	1	516
Chr5_4187	20930001	20940000	278	0	278
Chr5_4188	20935001	20945000	375	0	375
Chr5_4189	20940001	20950000	483	0	483
Chr5_4190	20945001	20955000	554	0	554
Chr5_4191	20950001	20960000	457	0	457
Chr5_4192	20955001	20965000	241	0	241
Chr5_4193	20960001	20970000	0	0	0
Chr5_4194	20965001	20975000	0	0	0
Chr5_4195	20970001	20980000	0	0	0
Chr5_4196	20975001	20985000	0	0	0
Chr5_4197	20980001	20990000	123	0	123
Chr5_4198	20985001	20995000	289	0	289
Chr5_4199	20990001	21000000	446	0	446
Chr5_4200	20995001	21005000	461	0	461
Chr5_4201	21000001	21010000	454	0	454
Chr5_4202	21005001	21015000	521	0	521
Chr5_4203	21010001	21020000	565	0	565
Chr5_4204	21015001	21025000	406	0	406
Chr5_4205	21020001	21030000	315	0	315
Chr5_4206	21025001	21035000	278	0	278
Chr5_4207	21030001	21040000	473	0	473
Chr5_4208	21035001	21045000	571	0	571
Chr5_4209	21040001	21050000	588	0	588
Chr5_4210	21045001	21055000	482	0	482
Chr5_4211	21050001	21060000	536	0	536
Chr5_4212	21055001	21065000	1156	2	1158
Chr5_4213	21060001	21070000	1607	4	1611
Chr5_4214	21065001	21075000	1322	4	1326
Chr5_4215	21070001	21080000	646	2	648
Chr5_4216	21075001	21085000	241	0	241
Chr5_4217	21080001	21090000	241	0	241
Chr5_4218	21085001	21095000	135	0	135
Chr5_4219	21090001	21100000	88	1	89
Chr5_4220	21095001	21105000	195	4	199
Chr5_4221	21100001	21110000	195	4	199
Chr5_4222	21105001	21115000	107	3	110
Chr5_4223	21110001	21120000	0	0	0
Chr5_4224	21115001	21125000	0	0	0
Chr5_4225	21120001	21130000	0	0	0
Chr5_4226	21125001	21135000	0	0	0
Chr5_4227	21130001	21140000	144	0	144
Chr5_4228	21135001	21145000	352	1	353
Chr5_4229	21140001	21150000	594	2	596
Chr5_4230	21145001	21155000	695	2	697
Chr5_4231	21150001	21160000	674	1	675
Chr5_4232	21155001	21165000	599	0	599
Chr5_4233	21160001	21170000	533	0	533
Chr5_4234	21165001	21175000	504	0	504
Chr5_4235	21170001	21180000	446	0	446
Chr5_4236	21175001	21185000	380	0	380
Chr5_4237	21180001	21190000	316	0	316
Chr5_4238	21185001	21195000	207	0	207
Chr5_4239	21190001	21200000	94	0	94
Chr5_4240	21195001	21205000	0	0	0
Chr5_4241	21200001	21210000	0	0	0
Chr5_4242	21205001	21215000	0	0	0
Chr5_4243	21210001	21220000	256	1	257
Chr5_4244	21215001	21225000	398	2	400
Chr5_4245	21220001	21230000	398	2	400
Chr5_4246	21225001	21235000	142	1	143
Chr5_4247	21230001	21240000	0	0	0
Chr5_4248	21235001	21245000	0	0	0
Chr5_4249	21240001	21250000	0	0	0
Chr5_4250	21245001	21255000	146	0	146
Chr5_4251	21250001	21260000	414	0	414
Chr5_4252	21255001	21265000	678	0	678
Chr5_4253	21260001	21270000	701	0	701
Chr5_4254	21265001	21275000	539	0	539
Chr5_4255	21270001	21280000	275	0	275
Chr5_4256	21275001	21285000	293	1	294
Chr5_4257	21280001	21290000	352	2	354
Chr5_4258	21285001	21295000	495	2	497
Chr5_4259	21290001	21300000	492	1	493
Chr5_4260	21295001	21305000	449	0	449
Chr5_4261	21300001	21310000	584	0	584
Chr5_4262	21305001	21315000	690	1	691
Chr5_4263	21310001	21320000	568	1	569
Chr5_4264	21315001	21325000	290	1	291
Chr5_4265	21320001	21330000	111	0	111
Chr5_4266	21325001	21335000	193	0	193
Chr5_4267	21330001	21340000	193	0	193
Chr5_4268	21335001	21345000	365	1	366
Chr5_4269	21340001	21350000	640	2	642
Chr5_4270	21345001	21355000	828	2	830
Chr5_4271	21350001	21360000	818	1	819
Chr5_4272	21355001	21365000	873	0	873
Chr5_4273	21360001	21370000	1245	1	1246
Chr5_4274	21365001	21375000	1390	2	1392
Chr5_4275	21370001	21380000	1294	3	1297
Chr5_4276	21375001	21385000	1044	3	1047
Chr5_4277	21380001	21390000	766	2	768
Chr5_4278	21385001	21395000	815	2	817
Chr5_4279	21390001	21400000	1170	2	1172
Chr5_4280	21395001	21405000	1556	3	1559
Chr5_4281	21400001	21410000	1364	3	1367
Chr5_4282	21405001	21415000	699	2	701
Chr5_4283	21410001	21420000	555	1	556
Chr5_4284	21415001	21425000	787	0	787
Chr5_4285	21420001	21430000	915	0	915
Chr5_4286	21425001	21435000	710	0	710
Chr5_4287	21430001	21440000	540	1	541
Chr5_4288	21435001	21445000	617	2	619
Chr5_4289	21440001	21450000	624	3	627
Chr5_4290	21445001	21455000	619	3	622
Chr5_4291	21450001	21460000	568	2	570
Chr5_4292	21455001	21465000	549	1	550
Chr5_4293	21460001	21470000	569	0	569
Chr5_4294	21465001	21475000	665	0	665
Chr5_4295	21470001	21480000	653	0	653
Chr5_4296	21475001	21485000	582	0	582
Chr5_4297	21480001	21490000	585	0	585
Chr5_4298	21485001	21495000	618	0	618
Chr5_4299	21490001	21500000	602	1	603
Chr5_4300	21495001	21505000	627	2	629
Chr5_4301	21500001	21510000	1386	3	1389
Chr5_4302	21505001	21515000	2000	3	2003
Chr5_4303	21510001	21520000	1875	2	1877
Chr5_4304	21515001	21525000	1177	1	1178
Chr5_4305	21520001	21530000	581	1	582
Chr5_4306	21525001	21535000	751	3	754
Chr5_4307	21530001	21540000	939	10	949
Chr5_4308	21535001	21545000	1045	84	1129
Chr5_4309	21540001	21550000	849	151	1000
Chr5_4310	21545001	21555000	512	144	656
Chr5_4311	21550001	21560000	354	69	423
Chr5_4312	21555001	21565000	227	0	227
Chr5_4313	21560001	21570000	250	0	250
Chr5_4314	21565001	21575000	273	0	273
Chr5_4315	21570001	21580000	362	0	362
Chr5_4316	21575001	21585000	241	0	241
Chr5_4317	21580001	21590000	89	0	89
Chr5_4318	21585001	21595000	0	0	0
Chr5_4319	21590001	21600000	185	0	185
Chr5_4320	21595001	21605000	570	0	570
Chr5_4321	21600001	21610000	926	0	926
Chr5_4322	21605001	21615000	916	1	917
Chr5_4323	21610001	21620000	727	3	730
Chr5_4324	21615001	21625000	621	4	625
Chr5_4325	21620001	21630000	558	3	561
Chr5_4326	21625001	21635000	362	1	363
Chr5_4327	21630001	21640000	112	0	112
Chr5_4328	21635001	21645000	0	0	0
Chr5_4329	21640001	21650000	0	0	0
Chr5_4330	21645001	21655000	0	0	0
Chr5_4331	21650001	21660000	0	0	0
Chr5_4332	21655001	21665000	0	0	0
Chr5_4333	21660001	21670000	0	0	0
Chr5_4334	21665001	21675000	0	0	0
Chr5_4335	21670001	21680000	125	0	125
Chr5_4336	21675001	21685000	268	0	268
Chr5_4337	21680001	21690000	388	2	390
Chr5_4338	21685001	21695000	437	4	441
Chr5_4339	21690001	21700000	446	4	450
Chr5_4340	21695001	21705000	326	2	328
Chr5_4341	21700001	21710000	223	0	223
Chr5_4342	21705001	21715000	336	0	336
Chr5_4343	21710001	21720000	666	0	666
Chr5_4344	21715001	21725000	768	0	768
Chr5_4345	21720001	21730000	712	0	712
Chr5_4346	21725001	21735000	552	0	552
Chr5_4347	21730001	21740000	379	0	379
Chr5_4348	21735001	21745000	336	0	336
Chr5_4349	21740001	21750000	316	0	316
Chr5_4350	21745001	21755000	503	2	505
Chr5_4351	21750001	21760000	547	4	551
Chr5_4352	21755001	21765000	509	4	513
Chr5_4353	21760001	21770000	478	2	480
Chr5_4354	21765001	21775000	506	0	506
Chr5_4355	21770001	21780000	583	0	583
Chr5_4356	21775001	21785000	539	0	539
Chr5_4357	21780001	21790000	301	0	301
Chr5_4358	21785001	21795000	205	1	206
Chr5_4359	21790001	21800000	276	3	279
Chr5_4360	21795001	21805000	439	4	443
Chr5_4361	21800001	21810000	478	3	481
Chr5_4362	21805001	21815000	559	1	560
