chr_window	start	stop	ADref	ADalt	DP
Chr5_2205	11020001	11030000	44	45	89
Chr5_2206	11025001	11035000	69	63	132
Chr5_2207	11030001	11040000	121	93	214
Chr5_2208	11035001	11045000	132	48	180
Chr5_2209	11040001	11050000	69	11	80
Chr5_2210	11045001	11055000	0.0	0.0	0.0
Chr5_2211	11050001	11060000	273	0	273
Chr5_2212	11055001	11065000	280	28	308
Chr5_2213	11060001	11070000	0.0	0.0	0.0
Chr5_2214	11065001	11075000	0.0	0.0	0.0
Chr5_2215	11070001	11080000	163	205	368
Chr5_2216	11075001	11085000	237	243	480
Chr5_2217	11080001	11090000	227	198	425
Chr5_2218	11085001	11095000	193	172	365
Chr5_2219	11090001	11100000	126	163	289
Chr5_2220	11095001	11105000	141	169	310
Chr5_2221	11100001	11110000	170	174	344
Chr5_2222	11105001	11115000	182	152	334
Chr5_2223	11110001	11120000	250	172	422
Chr5_2224	11115001	11125000	198	172	370
Chr5_2225	11120001	11130000	159	156	315
Chr5_2226	11125001	11135000	392	251	643
Chr5_2227	11130001	11140000	321	223	544
Chr5_2228	11135001	11145000	60	83	143
Chr5_2229	11140001	11150000	120	136	256
Chr5_2230	11145001	11155000	178	190	368
Chr5_2231	11150001	11160000	151	129	280
Chr5_2232	11155001	11165000	155	116	271
Chr5_2233	11160001	11170000	203	176	379
Chr5_2234	11165001	11175000	232	190	422
Chr5_2235	11170001	11180000	138	119	257
Chr5_2236	11175001	11185000	30	494	524
Chr5_2237	11180001	11190000	3917	1911	5828
Chr5_2238	11185001	11195000	0.0	0.0	0.0
Chr5_2239	11190001	11200000	129	74	203
Chr5_2240	11195001	11205000	131	76	207
Chr5_2241	11200001	11210000	52	41	93
Chr5_2242	11205001	11215000	144	67	211
Chr5_2243	11210001	11220000	159	75	234
Chr5_2244	11215001	11225000	150	113	263
Chr5_2245	11220001	11230000	117	85	202
Chr5_2246	11225001	11235000	0.0	0.0	0.0
Chr5_2247	11230001	11240000	0.0	0.0	0.0
Chr5_2248	11235001	11245000	0.0	0.0	0.0
Chr5_2249	11240001	11250000	0.0	0.0	0.0
Chr5_2250	11245001	11255000	0.0	0.0	0.0
Chr5_2251	11250001	11260000	0.0	0.0	0.0
Chr5_2252	11255001	11265000	0.0	0.0	0.0
Chr5_2253	11260001	11270000	111	15	126
Chr5_2254	11265001	11275000	640	74	714
Chr5_2255	11270001	11280000	563	120	683
Chr5_2256	11275001	11285000	79	74	153
Chr5_2257	11280001	11290000	169	121	290
Chr5_2258	11285001	11295000	306	219	525
Chr5_2259	11290001	11300000	236	159	395
Chr5_2260	11295001	11305000	135	115	250
Chr5_2261	11300001	11310000	161	176	337
Chr5_2262	11305001	11315000	153	240	393
Chr5_2263	11310001	11320000	169	215	384
Chr5_2264	11315001	11325000	142	90	232
Chr5_2265	11320001	11330000	0.0	0.0	0.0
Chr5_2266	11325001	11335000	79	53	132
Chr5_2267	11330001	11340000	202	160	362
Chr5_2268	11335001	11345000	205	207	412
Chr5_2269	11340001	11350000	138	147	285
Chr5_2270	11345001	11355000	172	160	332
Chr5_2271	11350001	11360000	264	237	501
Chr5_2272	11355001	11365000	245	266	511
Chr5_2273	11360001	11370000	293	225	518
Chr5_2274	11365001	11375000	446	132	578
Chr5_2275	11370001	11380000	331	115	446
Chr5_2276	11375001	11385000	101	80	181
Chr5_2277	11380001	11390000	107	70	177
Chr5_2278	11385001	11395000	166	152	318
Chr5_2279	11390001	11400000	178	204	382
Chr5_2280	11395001	11405000	241	252	493
Chr5_2281	11400001	11410000	261	268	529
Chr5_2282	11405001	11415000	229	212	441
Chr5_2283	11410001	11420000	277	281	558
Chr5_2284	11415001	11425000	346	342	688
Chr5_2285	11420001	11430000	291	269	560
Chr5_2286	11425001	11435000	163	156	319
Chr5_2287	11430001	11440000	162	190	352
Chr5_2288	11435001	11445000	186	254	440
Chr5_2289	11440001	11450000	178	255	433
Chr5_2290	11445001	11455000	280	290	570
Chr5_2291	11450001	11460000	1051	623	1674
Chr5_2292	11455001	11465000	1103	607	1710
Chr5_2293	11460001	11470000	398	261	659
Chr5_2294	11465001	11475000	283	251	534
Chr5_2295	11470001	11480000	274	243	517
Chr5_2296	11475001	11485000	270	256	526
Chr5_2297	11480001	11490000	284	245	529
Chr5_2298	11485001	11495000	242	187	429
Chr5_2299	11490001	11500000	125	191	316
Chr5_2300	11495001	11505000	125	201	326
Chr5_2301	11500001	11510000	136	142	278
Chr5_2302	11505001	11515000	296	219	515
Chr5_2303	11510001	11520000	373	227	600
Chr5_2304	11515001	11525000	145	76	221
Chr5_2305	11520001	11530000	49	46	95
Chr5_2306	11525001	11535000	115	92	207
Chr5_2307	11530001	11540000	189	129	318
Chr5_2308	11535001	11545000	202	167	369
Chr5_2309	11540001	11550000	264	240	504
Chr5_2310	11545001	11555000	489	274	763
Chr5_2311	11550001	11560000	423	230	653
Chr5_2312	11555001	11565000	256	222	478
Chr5_2313	11560001	11570000	265	244	509
Chr5_2314	11565001	11575000	268	270	538
Chr5_2315	11570001	11580000	319	256	575
Chr5_2316	11575001	11585000	286	209	495
Chr5_2317	11580001	11590000	212	168	380
Chr5_2318	11585001	11595000	239	201	440
Chr5_2319	11590001	11600000	419	360	779
Chr5_2320	11595001	11605000	381	307	688
Chr5_2321	11600001	11610000	825	541	1366
Chr5_2322	11605001	11615000	765	507	1272
Chr5_2323	11610001	11620000	0.0	0.0	0.0
Chr5_2324	11615001	11625000	48	52	100
Chr5_2325	11620001	11630000	389	229	618
Chr5_2326	11625001	11635000	554	338	892
Chr5_2327	11630001	11640000	288	240	528
Chr5_2328	11635001	11645000	378	292	670
Chr5_2329	11640001	11650000	399	285	684
Chr5_2330	11645001	11655000	232	251	483
Chr5_2331	11650001	11660000	238	214	452
Chr5_2332	11655001	11665000	317	235	552
Chr5_2333	11660001	11670000	419	339	758
Chr5_2334	11665001	11675000	442	307	749
Chr5_2335	11670001	11680000	225	140	365
Chr5_2336	11675001	11685000	0.0	0.0	0.0
Chr5_2337	11680001	11690000	0.0	0.0	0.0
Chr5_2338	11685001	11695000	0.0	0.0	0.0
Chr5_2339	11690001	11700000	0.0	0.0	0.0
Chr5_2340	11695001	11705000	0.0	0.0	0.0
Chr5_2341	11700001	11710000	910	822	1732
Chr5_2342	11705001	11715000	0.0	0.0	0.0
Chr5_2343	11710001	11720000	0.0	0.0	0.0
Chr5_2344	11715001	11725000	0.0	0.0	0.0
Chr5_2345	11720001	11730000	2409	553	2962
Chr5_2346	11725001	11735000	5436	2891	8327
Chr5_2347	11730001	11740000	3550	2386	5936
Chr5_2348	11735001	11745000	0.0	0.0	0.0
Chr5_2349	11740001	11750000	0.0	0.0	0.0
Chr5_2350	11745001	11755000	0.0	0.0	0.0
Chr5_2351	11750001	11760000	0.0	0.0	0.0
Chr5_2352	11755001	11765000	0.0	0.0	0.0
Chr5_2353	11760001	11770000	0.0	0.0	0.0
Chr5_2354	11765001	11775000	111	19	130
Chr5_2355	11770001	11780000	146	27	173
Chr5_2356	11775001	11785000	0.0	0.0	0.0
Chr5_2357	11780001	11790000	0.0	0.0	0.0
Chr5_2358	11785001	11795000	0.0	0.0	0.0
Chr5_2359	11790001	11800000	0.0	0.0	0.0
Chr5_2360	11795001	11805000	0.0	0.0	0.0
Chr5_2361	11800001	11810000	0.0	0.0	0.0
Chr5_2362	11805001	11815000	0.0	0.0	0.0
Chr5_2363	11810001	11820000	0.0	0.0	0.0
Chr5_2364	11815001	11825000	0.0	0.0	0.0
Chr5_2365	11820001	11830000	0.0	0.0	0.0
Chr5_2366	11825001	11835000	0.0	0.0	0.0
Chr5_2367	11830001	11840000	0.0	0.0	0.0
Chr5_2368	11835001	11845000	0.0	0.0	0.0
Chr5_2369	11840001	11850000	0.0	0.0	0.0
Chr5_2370	11845001	11855000	0.0	0.0	0.0
Chr5_2371	11850001	11860000	0.0	0.0	0.0
Chr5_2372	11855001	11865000	0.0	0.0	0.0
Chr5_2373	11860001	11870000	0.0	0.0	0.0
Chr5_2374	11865001	11875000	0.0	0.0	0.0
Chr5_2375	11870001	11880000	0.0	0.0	0.0
Chr5_2376	11875001	11885000	0.0	0.0	0.0
Chr5_2377	11880001	11890000	0.0	0.0	0.0
Chr5_2378	11885001	11895000	0.0	0.0	0.0
Chr5_2379	11890001	11900000	0.0	0.0	0.0
Chr5_2380	11895001	11905000	0.0	0.0	0.0
Chr5_2381	11900001	11910000	0.0	0.0	0.0
Chr5_2382	11905001	11915000	0.0	0.0	0.0
Chr5_2383	11910001	11920000	0.0	0.0	0.0
Chr5_2384	11915001	11925000	0.0	0.0	0.0
Chr5_2385	11920001	11930000	0.0	0.0	0.0
Chr5_2386	11925001	11935000	0.0	0.0	0.0
Chr5_2387	11930001	11940000	0.0	0.0	0.0
Chr5_2388	11935001	11945000	0.0	0.0	0.0
Chr5_2389	11940001	11950000	0.0	0.0	0.0
Chr5_2390	11945001	11955000	0.0	0.0	0.0
Chr5_2391	11950001	11960000	0.0	0.0	0.0
Chr5_2392	11955001	11965000	0.0	0.0	0.0
Chr5_2393	11960001	11970000	0.0	0.0	0.0
Chr5_2394	11965001	11975000	240	240	480
Chr5_2395	11970001	11980000	200	224	424
Chr5_2396	11975001	11985000	0.0	0.0	0.0
Chr5_2397	11980001	11990000	0.0	0.0	0.0
Chr5_2398	11985001	11995000	0.0	0.0	0.0
Chr5_2399	11990001	12000000	50	42	92
Chr5_2400	11995001	12005000	226	169	395
Chr5_2401	12000001	12010000	296	259	555
Chr5_2402	12005001	12015000	193	178	371
Chr5_2403	12010001	12020000	177	103	280
Chr5_2404	12015001	12025000	267	238	505
Chr5_2405	12020001	12030000	398	339	737
Chr5_2406	12025001	12035000	262	187	449
Chr5_2407	12030001	12040000	0.0	0.0	0.0
Chr5_2408	12035001	12045000	0.0	0.0	0.0
Chr5_2409	12040001	12050000	198	185	383
Chr5_2410	12045001	12055000	330	328	658
Chr5_2411	12050001	12060000	174	151	325
Chr5_2412	12055001	12065000	265	270	535
Chr5_2413	12060001	12070000	412	411	823
Chr5_2414	12065001	12075000	306	235	541
Chr5_2415	12070001	12080000	246	221	467
Chr5_2416	12075001	12085000	187	235	422
Chr5_2417	12080001	12090000	116	129	245
Chr5_2418	12085001	12095000	118	93	211
Chr5_2419	12090001	12100000	167	164	331
Chr5_2420	12095001	12105000	117	127	244
Chr5_2421	12100001	12110000	65	46	111
Chr5_2422	12105001	12115000	43	53	96
Chr5_2423	12110001	12120000	46	42	88
Chr5_2424	12115001	12125000	0.0	0.0	0.0
Chr5_2425	12120001	12130000	0.0	0.0	0.0
Chr5_2426	12125001	12135000	49	50	99
Chr5_2427	12130001	12140000	103	70	173
Chr5_2428	12135001	12145000	146	58	204
Chr5_2429	12140001	12150000	312	170	482
Chr5_2430	12145001	12155000	348	259	607
Chr5_2431	12150001	12160000	284	243	527
Chr5_2432	12155001	12165000	307	220	527
Chr5_2433	12160001	12170000	254	208	462
Chr5_2434	12165001	12175000	258	215	473
Chr5_2435	12170001	12180000	289	208	497
Chr5_2436	12175001	12185000	198	223	421
Chr5_2437	12180001	12190000	121	165	286
Chr5_2438	12185001	12195000	113	86	199
Chr5_2439	12190001	12200000	95	134	229
Chr5_2440	12195001	12205000	179	229	408
Chr5_2441	12200001	12210000	214	240	454
Chr5_2442	12205001	12215000	178	242	420
Chr5_2443	12210001	12220000	236	243	479
Chr5_2444	12215001	12225000	168	136	304
Chr5_2445	12220001	12230000	195	171	366
Chr5_2446	12225001	12235000	275	235	510
Chr5_2447	12230001	12240000	253	229	482
Chr5_2448	12235001	12245000	301	229	530
Chr5_2449	12240001	12250000	234	174	408
Chr5_2450	12245001	12255000	237	202	439
Chr5_2451	12250001	12260000	296	258	554
Chr5_2452	12255001	12265000	214	223	437
Chr5_2453	12260001	12270000	174	207	381
Chr5_2454	12265001	12275000	168	165	333
Chr5_2455	12270001	12280000	155	143	298
Chr5_2456	12275001	12285000	147	153	300
Chr5_2457	12280001	12290000	155	167	322
Chr5_2458	12285001	12295000	237	250	487
Chr5_2459	12290001	12300000	281	273	554
Chr5_2460	12295001	12305000	173	187	360
Chr5_2461	12300001	12310000	101	119	220
Chr5_2462	12305001	12315000	179	167	346
Chr5_2463	12310001	12320000	230	229	459
Chr5_2464	12315001	12325000	196	217	413
Chr5_2465	12320001	12330000	179	173	352
Chr5_2466	12325001	12335000	183	163	346
Chr5_2467	12330001	12340000	166	150	316
Chr5_2468	12335001	12345000	203	169	372
Chr5_2469	12340001	12350000	222	185	407
Chr5_2470	12345001	12355000	204	221	425
Chr5_2471	12350001	12360000	266	263	529
Chr5_2472	12355001	12365000	234	237	471
Chr5_2473	12360001	12370000	147	218	365
Chr5_2474	12365001	12375000	156	237	393
Chr5_2475	12370001	12380000	207	253	460
Chr5_2476	12375001	12385000	225	238	463
Chr5_2477	12380001	12390000	203	275	478
Chr5_2478	12385001	12395000	195	269	464
Chr5_2479	12390001	12400000	201	167	368
Chr5_2480	12395001	12405000	288	202	490
Chr5_2481	12400001	12410000	603	419	1022
Chr5_2482	12405001	12415000	625	412	1037
Chr5_2483	12410001	12420000	358	281	639
Chr5_2484	12415001	12425000	211	191	402
Chr5_2485	12420001	12430000	111	88	199
Chr5_2486	12425001	12435000	0.0	0.0	0.0
Chr5_2487	12430001	12440000	71	48	119
Chr5_2488	12435001	12445000	154	128	282
Chr5_2489	12440001	12450000	169	171	340
Chr5_2490	12445001	12455000	184	131	315
Chr5_2491	12450001	12460000	194	112	306
Chr5_2492	12455001	12465000	179	126	305
Chr5_2493	12460001	12470000	231	164	395
Chr5_2494	12465001	12475000	352	222	574
Chr5_2495	12470001	12480000	322	193	515
Chr5_2496	12475001	12485000	214	186	400
Chr5_2497	12480001	12490000	186	182	368
Chr5_2498	12485001	12495000	189	183	372
Chr5_2499	12490001	12500000	168	194	362
Chr5_2500	12495001	12505000	199	214	413
Chr5_2501	12500001	12510000	161	139	300
Chr5_2502	12505001	12515000	158	151	309
Chr5_2503	12510001	12520000	293	304	597
Chr5_2504	12515001	12525000	392	405	797
Chr5_2505	12520001	12530000	367	348	715
Chr5_2506	12525001	12535000	284	272	556
Chr5_2507	12530001	12540000	179	241	420
Chr5_2508	12535001	12545000	110	118	228
Chr5_2509	12540001	12550000	140	108	248
Chr5_2510	12545001	12555000	129	172	301
Chr5_2511	12550001	12560000	100	138	238
Chr5_2512	12555001	12565000	48	51	99
Chr5_2513	12560001	12570000	54	40	94
Chr5_2514	12565001	12575000	70	62	132
Chr5_2515	12570001	12580000	91	111	202
Chr5_2516	12575001	12585000	98	115	213
Chr5_2517	12580001	12590000	42	61	103
Chr5_2518	12585001	12595000	65	66	131
Chr5_2519	12590001	12600000	100	104	204
Chr5_2520	12595001	12605000	88	87	175
Chr5_2521	12600001	12610000	123	80	203
Chr5_2522	12605001	12615000	404	297	701
Chr5_2523	12610001	12620000	391	308	699
Chr5_2524	12615001	12625000	155	157	312
Chr5_2525	12620001	12630000	252	208	460
Chr5_2526	12625001	12635000	417	268	685
Chr5_2527	12630001	12640000	317	237	554
Chr5_2528	12635001	12645000	181	141	322
Chr5_2529	12640001	12650000	202	146	348
Chr5_2530	12645001	12655000	158	159	317
Chr5_2531	12650001	12660000	203	151	354
Chr5_2532	12655001	12665000	188	127	315
Chr5_2533	12660001	12670000	185	151	336
Chr5_2534	12665001	12675000	172	158	330
Chr5_2535	12670001	12680000	110	105	215
Chr5_2536	12675001	12685000	100	101	201
Chr5_2537	12680001	12690000	145	121	266
Chr5_2538	12685001	12695000	108	68	176
Chr5_2539	12690001	12700000	0.0	0.0	0.0
Chr5_2540	12695001	12705000	0.0	0.0	0.0
Chr5_2541	12700001	12710000	143	139	282
Chr5_2542	12705001	12715000	208	179	387
Chr5_2543	12710001	12720000	240	172	412
Chr5_2544	12715001	12725000	254	244	498
Chr5_2545	12720001	12730000	277	246	523
Chr5_2546	12725001	12735000	238	152	390
Chr5_2547	12730001	12740000	136	114	250
Chr5_2548	12735001	12745000	146	123	269
Chr5_2549	12740001	12750000	205	172	377
Chr5_2550	12745001	12755000	392	319	711
Chr5_2551	12750001	12760000	593	405	998
Chr5_2552	12755001	12765000	384	263	647
Chr5_2553	12760001	12770000	69	73	142
Chr5_2554	12765001	12775000	133	130	263
Chr5_2555	12770001	12780000	202	181	383
Chr5_2556	12775001	12785000	263	126	389
Chr5_2557	12780001	12790000	201	78	279
Chr5_2558	12785001	12795000	0.0	0.0	0.0
Chr5_2559	12790001	12800000	0.0	0.0	0.0
Chr5_2560	12795001	12805000	0.0	0.0	0.0
Chr5_2561	12800001	12810000	0.0	0.0	0.0
Chr5_2562	12805001	12815000	0.0	0.0	0.0
Chr5_2563	12810001	12820000	0.0	0.0	0.0
Chr5_2564	12815001	12825000	0.0	0.0	0.0
Chr5_2565	12820001	12830000	0.0	0.0	0.0
Chr5_2566	12825001	12835000	0.0	0.0	0.0
Chr5_2567	12830001	12840000	0.0	0.0	0.0
Chr5_2568	12835001	12845000	0.0	0.0	0.0
Chr5_2569	12840001	12850000	0.0	0.0	0.0
Chr5_2570	12845001	12855000	0.0	0.0	0.0
Chr5_2571	12850001	12860000	0.0	0.0	0.0
Chr5_2572	12855001	12865000	0.0	0.0	0.0
Chr5_2573	12860001	12870000	0.0	0.0	0.0
Chr5_2574	12865001	12875000	0.0	0.0	0.0
Chr5_2575	12870001	12880000	776	136	912
Chr5_2576	12875001	12885000	768	134	902
Chr5_2577	12880001	12890000	645	358	1003
Chr5_2578	12885001	12895000	822	525	1347
Chr5_2579	12890001	12900000	279	286	565
Chr5_2580	12895001	12905000	172	171	343
Chr5_2581	12900001	12910000	182	140	322
Chr5_2582	12905001	12915000	202	159	361
Chr5_2583	12910001	12920000	245	206	451
Chr5_2584	12915001	12925000	309	266	575
Chr5_2585	12920001	12930000	328	268	596
Chr5_2586	12925001	12935000	270	219	489
Chr5_2587	12930001	12940000	224	201	425
Chr5_2588	12935001	12945000	199	187	386
Chr5_2589	12940001	12950000	170	175	345
Chr5_2590	12945001	12955000	279	293	572
Chr5_2591	12950001	12960000	305	290	595
Chr5_2592	12955001	12965000	151	133	284
Chr5_2593	12960001	12970000	0.0	0.0	0.0
Chr5_2594	12965001	12975000	0.0	0.0	0.0
Chr5_2595	12970001	12980000	0.0	0.0	0.0
Chr5_2596	12975001	12985000	58	52	110
Chr5_2597	12980001	12990000	248	198	446
Chr5_2598	12985001	12995000	302	263	565
Chr5_2599	12990001	13000000	227	221	448
Chr5_2600	12995001	13005000	189	160	349
Chr5_2601	13000001	13010000	74	56	130
Chr5_2602	13005001	13015000	121	76	197
Chr5_2603	13010001	13020000	227	176	403
Chr5_2604	13015001	13025000	230	237	467
Chr5_2605	13020001	13030000	274	257	531
Chr5_2606	13025001	13035000	183	141	324
Chr5_2607	13030001	13040000	172	147	319
Chr5_2608	13035001	13045000	326	264	590
Chr5_2609	13040001	13050000	324	261	585
Chr5_2610	13045001	13055000	254	196	450
Chr5_2611	13050001	13060000	310	267	577
Chr5_2612	13055001	13065000	245	255	500
Chr5_2613	13060001	13070000	136	115	251
Chr5_2614	13065001	13075000	257	248	505
Chr5_2615	13070001	13080000	281	273	554
Chr5_2616	13075001	13085000	176	121	297
Chr5_2617	13080001	13090000	351	211	562
Chr5_2618	13085001	13095000	550	302	852
Chr5_2619	13090001	13100000	397	235	632
Chr5_2620	13095001	13105000	194	181	375
Chr5_2621	13100001	13110000	114	140	254
Chr5_2622	13105001	13115000	138	196	334
Chr5_2623	13110001	13120000	175	250	425
Chr5_2624	13115001	13125000	273	303	576
Chr5_2625	13120001	13130000	301	297	598
Chr5_2626	13125001	13135000	369	313	682
Chr5_2627	13130001	13140000	321	304	625
Chr5_2628	13135001	13145000	164	215	379
Chr5_2629	13140001	13150000	277	193	470
Chr5_2630	13145001	13155000	305	186	491
Chr5_2631	13150001	13160000	313	246	559
Chr5_2632	13155001	13165000	391	308	699
Chr5_2633	13160001	13170000	444	372	816
Chr5_2634	13165001	13175000	472	405	877
Chr5_2635	13170001	13180000	290	278	568
Chr5_2636	13175001	13185000	165	188	353
Chr5_2637	13180001	13190000	214	209	423
Chr5_2638	13185001	13195000	206	168	374
Chr5_2639	13190001	13200000	108	85	193
Chr5_2640	13195001	13205000	0.0	0.0	0.0
Chr5_2641	13200001	13210000	0.0	0.0	0.0
Chr5_2642	13205001	13215000	47	24	71
Chr5_2643	13210001	13220000	0.0	0.0	0.0
Chr5_2644	13215001	13225000	0.0	0.0	0.0
Chr5_2645	13220001	13230000	232	159	391
Chr5_2646	13225001	13235000	237	187	424
Chr5_2647	13230001	13240000	78	103	181
Chr5_2648	13235001	13245000	111	120	231
Chr5_2649	13240001	13250000	114	117	231
Chr5_2650	13245001	13255000	68	80	148
Chr5_2651	13250001	13260000	86	102	188
Chr5_2652	13255001	13265000	67	76	143
Chr5_2653	13260001	13270000	0.0	0.0	0.0
Chr5_2654	13265001	13275000	0.0	0.0	0.0
Chr5_2655	13270001	13280000	109	100	209
Chr5_2656	13275001	13285000	123	102	225
Chr5_2657	13280001	13290000	254	96	350
Chr5_2658	13285001	13295000	323	175	498
Chr5_2659	13290001	13300000	205	189	394
Chr5_2660	13295001	13305000	138	157	295
Chr5_2661	13300001	13310000	110	154	264
Chr5_2662	13305001	13315000	187	117	304
Chr5_2663	13310001	13320000	213	99	312
Chr5_2664	13315001	13325000	174	131	305
Chr5_2665	13320001	13330000	136	141	277
Chr5_2666	13325001	13335000	130	108	238
Chr5_2667	13330001	13340000	111	61	172
Chr5_2668	13335001	13345000	69	61	130
Chr5_2669	13340001	13350000	171	73	244
Chr5_2670	13345001	13355000	199	85	284
Chr5_2671	13350001	13360000	116	123	239
Chr5_2672	13355001	13365000	86	105	191
Chr5_2673	13360001	13370000	111	79	190
Chr5_2674	13365001	13375000	155	143	298
Chr5_2675	13370001	13380000	237	240	477
Chr5_2676	13375001	13385000	475	279	754
Chr5_2677	13380001	13390000	652	330	982
Chr5_2678	13385001	13395000	426	313	739
Chr5_2679	13390001	13400000	222	272	494
Chr5_2680	13395001	13405000	334	374	708
Chr5_2681	13400001	13410000	326	358	684
Chr5_2682	13405001	13415000	221	224	445
Chr5_2683	13410001	13420000	126	108	234
Chr5_2684	13415001	13425000	74	57	131
Chr5_2685	13420001	13430000	86	62	148
Chr5_2686	13425001	13435000	65	57	122
Chr5_2687	13430001	13440000	358	417	775
Chr5_2688	13435001	13445000	579	673	1252
Chr5_2689	13440001	13450000	435	403	838
Chr5_2690	13445001	13455000	867	614	1481
Chr5_2691	13450001	13460000	725	564	1289
Chr5_2692	13455001	13465000	88	138	226
Chr5_2693	13460001	13470000	76	88	164
Chr5_2694	13465001	13475000	73	35	108
Chr5_2695	13470001	13480000	0.0	0.0	0.0
Chr5_2696	13475001	13485000	0.0	0.0	0.0
Chr5_2697	13480001	13490000	0.0	0.0	0.0
Chr5_2698	13485001	13495000	0.0	0.0	0.0
Chr5_2699	13490001	13500000	0.0	0.0	0.0
Chr5_2700	13495001	13505000	0.0	0.0	0.0
Chr5_2701	13500001	13510000	0.0	0.0	0.0
Chr5_2702	13505001	13515000	0.0	0.0	0.0
Chr5_2703	13510001	13520000	0.0	0.0	0.0
Chr5_2704	13515001	13525000	0.0	0.0	0.0
Chr5_2705	13520001	13530000	0.0	0.0	0.0
Chr5_2706	13525001	13535000	100	13	113
Chr5_2707	13530001	13540000	203	51	254
Chr5_2708	13535001	13545000	130	67	197
Chr5_2709	13540001	13550000	0.0	0.0	0.0
Chr5_2710	13545001	13555000	0.0	0.0	0.0
Chr5_2711	13550001	13560000	0.0	0.0	0.0
Chr5_2712	13555001	13565000	162	175	337
Chr5_2713	13560001	13570000	265	243	508
Chr5_2714	13565001	13575000	252	239	491
Chr5_2715	13570001	13580000	216	197	413
Chr5_2716	13575001	13585000	149	137	286
Chr5_2717	13580001	13590000	179	178	357
Chr5_2718	13585001	13595000	161	130	291
Chr5_2719	13590001	13600000	141	169	310
Chr5_2720	13595001	13605000	201	234	435
Chr5_2721	13600001	13610000	98	108	206
Chr5_2722	13605001	13615000	65	68	133
Chr5_2723	13610001	13620000	70	70	140
Chr5_2724	13615001	13625000	29	74	103
Chr5_2725	13620001	13630000	137	218	355
Chr5_2726	13625001	13635000	183	234	417
Chr5_2727	13630001	13640000	101	74	175
Chr5_2728	13635001	13645000	0.0	0.0	0.0
Chr5_2729	13640001	13650000	35	44	79
Chr5_2730	13645001	13655000	0.0	0.0	0.0
Chr5_2731	13650001	13660000	0.0	0.0	0.0
Chr5_2732	13655001	13665000	0.0	0.0	0.0
Chr5_2733	13660001	13670000	0.0	0.0	0.0
Chr5_2734	13665001	13675000	0.0	0.0	0.0
Chr5_2735	13670001	13680000	0.0	0.0	0.0
Chr5_2736	13675001	13685000	0.0	0.0	0.0
Chr5_2737	13680001	13690000	0.0	0.0	0.0
Chr5_2738	13685001	13695000	0.0	0.0	0.0
Chr5_2739	13690001	13700000	0.0	0.0	0.0
Chr5_2740	13695001	13705000	129	83	212
Chr5_2741	13700001	13710000	133	101	234
Chr5_2742	13705001	13715000	370	309	679
Chr5_2743	13710001	13720000	476	443	919
Chr5_2744	13715001	13725000	218	229	447
Chr5_2745	13720001	13730000	92	79	171
Chr5_2746	13725001	13735000	65	28	93
Chr5_2747	13730001	13740000	103	65	168
Chr5_2748	13735001	13745000	95	92	187
Chr5_2749	13740001	13750000	46	64	110
Chr5_2750	13745001	13755000	103	50	153
Chr5_2751	13750001	13760000	127	66	193
Chr5_2752	13755001	13765000	71	78	149
Chr5_2753	13760001	13770000	362	277	639
Chr5_2754	13765001	13775000	460	361	821
Chr5_2755	13770001	13780000	330	328	658
Chr5_2756	13775001	13785000	357	360	717
Chr5_2757	13780001	13790000	240	216	456
Chr5_2758	13785001	13795000	271	241	512
Chr5_2759	13790001	13800000	429	341	770
Chr5_2760	13795001	13805000	346	227	573
Chr5_2761	13800001	13810000	163	118	281
Chr5_2762	13805001	13815000	91	107	198
Chr5_2763	13810001	13820000	121	241	362
Chr5_2764	13815001	13825000	162	251	413
Chr5_2765	13820001	13830000	115	105	220
Chr5_2766	13825001	13835000	142	126	268
Chr5_2767	13830001	13840000	110	102	212
Chr5_2768	13835001	13845000	104	61	165
Chr5_2769	13840001	13850000	107	66	173
Chr5_2770	13845001	13855000	0.0	0.0	0.0
Chr5_2771	13850001	13860000	82	87	169
Chr5_2772	13855001	13865000	100	120	220
Chr5_2773	13860001	13870000	116	129	245
Chr5_2774	13865001	13875000	111	114	225
Chr5_2775	13870001	13880000	176	219	395
Chr5_2776	13875001	13885000	177	219	396
Chr5_2777	13880001	13890000	142	151	293
Chr5_2778	13885001	13895000	245	295	540
Chr5_2779	13890001	13900000	303	311	614
Chr5_2780	13895001	13905000	239	194	433
Chr5_2781	13900001	13910000	193	210	403
Chr5_2782	13905001	13915000	164	168	332
Chr5_2783	13910001	13920000	86	79	165
Chr5_2784	13915001	13925000	78	72	150
Chr5_2785	13920001	13930000	111	120	231
Chr5_2786	13925001	13935000	184	206	390
Chr5_2787	13930001	13940000	183	190	373
Chr5_2788	13935001	13945000	71	75	146
Chr5_2789	13940001	13950000	0.0	0.0	0.0
Chr5_2790	13945001	13955000	0.0	0.0	0.0
Chr5_2791	13950001	13960000	138	93	231
Chr5_2792	13955001	13965000	134	78	212
Chr5_2793	13960001	13970000	78	42	120
Chr5_2794	13965001	13975000	190	92	282
Chr5_2795	13970001	13980000	272	200	472
Chr5_2796	13975001	13985000	279	233	512
Chr5_2797	13980001	13990000	227	161	388
Chr5_2798	13985001	13995000	117	109	226
Chr5_2799	13990001	14000000	184	165	349
Chr5_2800	13995001	14005000	175	187	362
Chr5_2801	14000001	14010000	326	255	581
Chr5_2802	14005001	14015000	355	274	629
Chr5_2803	14010001	14020000	157	145	302
